Id,Date,Home_or_Away,Team,Opponent,Win_Loss,Rest_Days,Season
3786,2025-01-25,Home,CHA,NOP,W,1.0,2024-25
3787,2025-01-25,Away,SAC,NYK,L,2.0,2024-25
3788,2025-01-25,Home,BKN,MIA,L,3.0,2024-25
3789,2025-01-25,Away,DEN,MIN,L,2.0,2024-25
3790,2025-01-25,Home,ATL,TOR,L,2.0,2024-25
3791,2025-01-25,Home,PHX,WAS,W,3.0,2024-25
3792,2025-01-25,Away,TOR,ATL,W,2.0,2024-25
3793,2025-01-25,Home,LAC,MIL,W,2.0,2024-25
3794,2025-01-25,Home,CLE,HOU,L,1.0,2024-25
3795,2025-01-25,Home,GSW,LAL,L,2.0,2024-25
3796,2025-01-25,Away,HOU,CLE,W,3.0,2024-25
3797,2025-01-25,Away,PHI,CHI,W,1.0,2024-25
3798,2025-01-25,Away,MIA,BKN,W,2.0,2024-25
3799,2025-01-25,Away,NOP,CHA,L,1.0,2024-25
3800,2025-01-25,Away,WAS,PHX,L,2.0,2024-25
3801,2025-01-25,Away,UTA,MEM,L,3.0,2024-25
3802,2025-01-25,Away,IND,SAS,W,2.0,2024-25
3803,2025-01-26,Away,OKC,POR,W,3.0,2024-25
3804,2025-01-26,Home,POR,OKC,L,2.0,2024-25
3805,2025-01-27,Away,DET,CLE,L,2.0,2024-25
3806,2025-01-27,Away,WAS,DAL,L,2.0,2024-25
3807,2025-01-27,Away,MEM,NYK,L,2.0,2024-25
3808,2025-01-27,Home,BKN,SAC,L,2.0,2024-25
3809,2025-01-27,Home,NYK,MEM,W,2.0,2024-25
3810,2025-01-27,Home,TOR,NOP,W,2.0,2024-25
3811,2025-01-27,Away,ORL,MIA,L,2.0,2024-25
3812,2025-01-27,Away,HOU,BOS,W,2.0,2024-25
3813,2025-01-27,Away,SAC,BKN,W,2.0,2024-25
3814,2025-01-27,Away,MIL,UTA,W,2.0,2024-25
3815,2025-01-27,Home,BOS,HOU,L,2.0,2024-25
3816,2025-01-27,Home,MIA,ORL,W,2.0,2024-25
3817,2025-01-27,Home,MIN,ATL,W,2.0,2024-25
3818,2025-01-27,Home,CHA,LAL,L,2.0,2024-25
3819,2025-01-27,Home,DAL,WAS,W,2.0,2024-25
3820,2025-01-27,Home,CLE,DET,W,2.0,2024-25
3821,2025-01-27,Away,ATL,MIN,L,2.0,2024-25
3822,2025-01-27,Away,LAL,CHA,W,2.0,2024-25
3823,2025-01-27,Home,CHI,DEN,W,2.0,2024-25
3824,2025-01-27,Away,DEN,CHI,L,2.0,2024-25
3825,2025-01-27,Home,UTA,MIL,L,2.0,2024-25
3826,2025-01-27,Away,NOP,TOR,L,2.0,2024-25
3827,2025-01-27,Away,LAC,PHX,L,2.0,2024-25
3828,2025-01-27,Home,PHX,LAC,W,2.0,2024-25
3829,2025-01-28,Away,UTA,GSW,L,1.0,2024-25
3830,2025-01-28,Home,POR,MIL,W,2.0,2024-25
3831,2025-01-28,Away,MIL,POR,L,1.0,2024-25
3832,2025-01-28,Away,HOU,ATL,W,1.0,2024-25
3833,2025-01-28,Away,LAL,PHI,L,1.0,2024-25
3834,2025-01-28,Home,ATL,HOU,L,1.0,2024-25
3835,2025-01-28,Home,GSW,UTA,W,3.0,2024-25
3836,2025-01-28,Home,PHI,LAL,W,3.0,2024-25
3837,2025-01-29,Home,WAS,TOR,L,2.0,2024-25
3838,2025-01-29,Away,BKN,CHA,W,2.0,2024-25
3839,2025-01-29,Home,NYK,DEN,W,2.0,2024-25
3840,2025-01-29,Away,MIN,PHX,W,2.0,2024-25
3841,2025-01-29,Home,NOP,DAL,L,2.0,2024-25
3842,2025-01-29,Home,BOS,CHI,W,2.0,2024-25
3843,2025-01-29,Home,IND,DET,W,4.0,2024-25
3844,2025-01-29,Away,LAC,SAS,W,2.0,2024-25
3845,2025-01-29,Away,OKC,GSW,L,3.0,2024-25
3846,2025-01-29,Away,DET,IND,L,2.0,2024-25
3847,2025-01-29,Away,CHI,BOS,L,2.0,2024-25
3848,2025-01-29,Away,TOR,WAS,W,2.0,2024-25
3849,2025-01-29,Home,MIA,CLE,L,2.0,2024-25
3850,2025-01-29,Away,CLE,MIA,W,2.0,2024-25
3851,2025-01-29,Away,DEN,NYK,L,2.0,2024-25
3852,2025-01-29,Away,SAC,PHI,L,2.0,2024-25
3853,2025-01-29,Home,GSW,OKC,W,1.0,2024-25
3854,2025-01-29,Home,SAS,LAC,L,4.0,2024-25
3855,2025-01-29,Home,PHX,MIN,L,2.0,2024-25
3856,2025-01-29,Away,DAL,NOP,W,2.0,2024-25
3857,2025-01-29,Home,CHA,BKN,L,2.0,2024-25
3858,2025-01-29,Home,PHI,SAC,W,1.0,2024-25
3859,2025-01-30,Away,MIN,UTA,W,1.0,2024-25
3860,2025-01-30,Home,MEM,HOU,W,3.0,2024-25
3861,2025-01-30,Away,LAL,WAS,W,2.0,2024-25
3862,2025-01-30,Home,WAS,LAL,L,1.0,2024-25
3863,2025-01-30,Home,UTA,MIN,L,2.0,2024-25
3864,2025-01-30,Away,ATL,CLE,L,2.0,2024-25
3865,2025-01-30,Home,CLE,ATL,W,1.0,2024-25
3866,2025-01-30,Away,ORL,POR,L,3.0,2024-25
3867,2025-01-30,Away,HOU,MEM,L,2.0,2024-25
3868,2025-01-30,Home,POR,ORL,W,2.0,2024-25
3869,2025-01-31,Home,DET,DAL,W,2.0,2024-25
3870,2025-01-31,Away,DAL,DET,L,2.0,2024-25
3871,2025-01-31,Away,DEN,PHI,W,2.0,2024-25
3872,2025-01-31,Home,SAS,MIL,W,2.0,2024-25
3873,2025-01-31,Home,CHA,LAC,L,2.0,2024-25
3874,2025-01-31,Away,PHX,GSW,W,2.0,2024-25
3875,2025-01-31,Away,LAC,CHA,W,2.0,2024-25
3876,2025-01-31,Away,BOS,NOP,W,2.0,2024-25
3877,2025-01-31,Home,GSW,PHX,L,2.0,2024-25
3878,2025-01-31,Home,NOP,BOS,L,2.0,2024-25
3879,2025-01-31,Away,MIL,SAS,L,3.0,2024-25
3880,2025-01-31,Away,CHI,TOR,W,2.0,2024-25
3881,2025-01-31,Home,PHI,DEN,L,2.0,2024-25
3882,2025-01-31,Home,TOR,CHI,L,2.0,2024-25
3883,2025-02-01,Home,NYK,LAL,L,3.0,2024-25
3884,2025-02-01,Home,SAS,MIA,L,1.0,2024-25
3885,2025-02-01,Home,IND,ATL,W,3.0,2024-25
3886,2025-02-01,Away,BKN,HOU,W,3.0,2024-25
3887,2025-02-01,Away,SAC,OKC,L,3.0,2024-25
3888,2025-02-01,Away,PHX,POR,L,1.0,2024-25
3889,2025-02-01,Home,CHA,DEN,L,1.0,2024-25
3890,2025-02-01,Home,MIN,WAS,L,2.0,2024-25
3891,2025-02-01,Away,DEN,CHA,W,1.0,2024-25
3892,2025-02-01,Away,ATL,IND,L,2.0,2024-25
3893,2025-02-01,Home,UTA,ORL,W,2.0,2024-25
3894,2025-02-01,Away,WAS,MIN,W,2.0,2024-25
3895,2025-02-01,Away,MIA,SAS,W,3.0,2024-25
3896,2025-02-01,Away,ORL,UTA,L,2.0,2024-25
3897,2025-02-01,Away,LAL,NYK,W,2.0,2024-25
3898,2025-02-01,Home,OKC,SAC,W,3.0,2024-25
3899,2025-02-01,Home,POR,PHX,W,2.0,2024-25
3900,2025-02-01,Home,HOU,BKN,L,2.0,2024-25
3901,2025-02-02,Away,LAC,TOR,L,2.0,2024-25
3902,2025-02-02,Home,PHI,BOS,L,2.0,2024-25
3903,2025-02-02,Home,DET,CHI,W,2.0,2024-25
3904,2025-02-02,Away,MEM,MIL,W,3.0,2024-25
3905,2025-02-02,Home,CLE,DAL,W,3.0,2024-25
3906,2025-02-02,Home,MIL,MEM,L,2.0,2024-25
3907,2025-02-02,Home,TOR,LAC,W,2.0,2024-25
3908,2025-02-02,Away,CHI,DET,L,2.0,2024-25
3909,2025-02-02,Away,DAL,CLE,L,2.0,2024-25
3910,2025-02-02,Away,BOS,PHI,W,2.0,2024-25
3911,2025-02-03,Away,NOP,DEN,L,3.0,2024-25
3912,2025-02-03,Home,GSW,ORL,W,3.0,2024-25
3913,2025-02-03,Home,DEN,NOP,W,2.0,2024-25
3914,2025-02-03,Away,WAS,CHA,W,2.0,2024-25
3915,2025-02-03,Home,CHA,WAS,L,2.0,2024-25
3916,2025-02-03,Away,MIL,OKC,L,1.0,2024-25
3917,2025-02-03,Away,SAS,MEM,L,2.0,2024-25
3918,2025-02-03,Away,PHX,POR,L,2.0,2024-25
3919,2025-02-03,Home,NYK,HOU,W,2.0,2024-25
3920,2025-02-03,Away,HOU,NYK,L,2.0,2024-25
3921,2025-02-03,Away,ATL,DET,W,2.0,2024-25
3922,2025-02-03,Home,UTA,IND,L,2.0,2024-25
3923,2025-02-03,Away,SAC,MIN,W,2.0,2024-25
3924,2025-02-03,Home,MIN,SAC,L,2.0,2024-25
3925,2025-02-03,Home,MEM,SAS,W,1.0,2024-25
3926,2025-02-03,Home,DET,ATL,L,1.0,2024-25
3927,2025-02-03,Home,POR,PHX,W,2.0,2024-25
3928,2025-02-03,Away,IND,UTA,W,2.0,2024-25
3929,2025-02-03,Home,OKC,MIL,W,2.0,2024-25
3930,2025-02-03,Away,ORL,GSW,L,2.0,2024-25
3931,2025-02-04,Away,LAL,LAC,W,3.0,2024-25
3932,2025-02-04,Home,CHI,MIA,W,2.0,2024-25
3933,2025-02-04,Home,LAC,LAL,L,2.0,2024-25
3934,2025-02-04,Home,POR,IND,W,1.0,2024-25
3935,2025-02-04,Home,TOR,NYK,L,2.0,2024-25
3936,2025-02-04,Home,CLE,BOS,L,2.0,2024-25
3937,2025-02-04,Away,HOU,BKN,L,1.0,2024-25
3938,2025-02-04,Home,BKN,HOU,W,3.0,2024-25
3939,2025-02-04,Away,NYK,TOR,W,1.0,2024-25
3940,2025-02-04,Home,PHI,DAL,W,2.0,2024-25
3941,2025-02-04,Away,BOS,CLE,W,2.0,2024-25
3942,2025-02-04,Away,IND,POR,L,1.0,2024-25
3943,2025-02-04,Away,DAL,PHI,L,2.0,2024-25
3944,2025-02-04,Away,MIA,CHI,L,3.0,2024-25
3945,2025-02-05,Away,WAS,BKN,W,2.0,2024-25
3946,2025-02-05,Home,OKC,PHX,W,2.0,2024-25
3947,2025-02-05,Home,MIN,CHI,W,2.0,2024-25
3948,2025-02-05,Home,ATL,SAS,L,2.0,2024-25
3949,2025-02-05,Away,GSW,UTA,L,2.0,2024-25
3950,2025-02-05,Home,BKN,WAS,L,1.0,2024-25
3951,2025-02-05,Away,MIL,CHA,W,2.0,2024-25
3952,2025-02-05,Home,DET,CLE,L,2.0,2024-25
3953,2025-02-05,Away,MEM,TOR,W,2.0,2024-25
3954,2025-02-05,Home,SAC,ORL,L,2.0,2024-25
3955,2025-02-05,Home,UTA,GSW,W,2.0,2024-25
3956,2025-02-05,Home,PHI,MIA,L,1.0,2024-25
3957,2025-02-05,Away,SAS,ATL,W,2.0,2024-25
3958,2025-02-05,Away,NOP,DEN,L,2.0,2024-25
3959,2025-02-05,Home,CHA,MIL,L,2.0,2024-25
3960,2025-02-05,Home,DEN,NOP,W,2.0,2024-25
3961,2025-02-05,Away,ORL,SAC,W,2.0,2024-25
3962,2025-02-05,Away,MIA,PHI,W,1.0,2024-25
3963,2025-02-05,Away,PHX,OKC,L,2.0,2024-25
3964,2025-02-05,Away,CHI,MIN,L,1.0,2024-25
3965,2025-02-05,Away,CLE,DET,W,1.0,2024-25
3966,2025-02-05,Home,TOR,MEM,L,1.0,2024-25
3967,2025-02-06,Away,HOU,MIN,L,2.0,2024-25
3968,2025-02-06,Away,GSW,LAL,L,1.0,2024-25
3969,2025-02-06,Away,IND,LAC,W,2.0,2024-25
3970,2025-02-06,Home,MIN,HOU,W,1.0,2024-25
3971,2025-02-06,Home,LAC,IND,L,2.0,2024-25
3972,2025-02-06,Away,DAL,BOS,W,2.0,2024-25
3973,2025-02-06,Away,SAC,POR,L,1.0,2024-25
3974,2025-02-06,Home,POR,SAC,W,2.0,2024-25
3975,2025-02-06,Home,LAL,GSW,W,2.0,2024-25
3976,2025-02-06,Home,DEN,ORL,W,1.0,2024-25
3977,2025-02-06,Away,ORL,DEN,L,1.0,2024-25
3978,2025-02-06,Home,BOS,DAL,L,2.0,2024-25
3979,2025-02-07,Away,TOR,OKC,L,2.0,2024-25
3980,2025-02-07,Away,PHI,DET,L,2.0,2024-25
3981,2025-02-07,Away,UTA,PHX,L,2.0,2024-25
3982,2025-02-07,Home,BKN,MIA,W,2.0,2024-25
3983,2025-02-07,Home,WAS,CLE,L,2.0,2024-25
3984,2025-02-07,Away,SAS,CHA,L,2.0,2024-25
3985,2025-02-07,Away,CLE,WAS,W,2.0,2024-25
3986,2025-02-07,Away,MIL,ATL,L,2.0,2024-25
3987,2025-02-07,Away,MIA,BKN,L,2.0,2024-25
3988,2025-02-07,Home,PHX,UTA,W,2.0,2024-25
3989,2025-02-07,Home,DET,PHI,W,2.0,2024-25
3990,2025-02-07,Home,OKC,TOR,W,2.0,2024-25
3991,2025-02-07,Home,CHA,SAS,W,2.0,2024-25
3992,2025-02-07,Home,ATL,MIL,W,2.0,2024-25
3993,2025-02-08,Away,SAS,ORL,L,1.0,2024-25
3994,2025-02-08,Home,PHX,DEN,L,1.0,2024-25
3995,2025-02-08,Away,UTA,LAC,L,1.0,2024-25
3996,2025-02-08,Away,POR,MIN,L,2.0,2024-25
3997,2025-02-08,Home,SAC,NOP,W,2.0,2024-25
3998,2025-02-08,Home,NYK,BOS,L,4.0,2024-25
3999,2025-02-08,Home,ORL,SAS,W,2.0,2024-25
4000,2025-02-08,Away,OKC,MEM,W,1.0,2024-25
4001,2025-02-08,Home,WAS,ATL,L,1.0,2024-25
4002,2025-02-08,Away,BOS,NYK,W,2.0,2024-25
4003,2025-02-08,Away,NOP,SAC,L,3.0,2024-25
4004,2025-02-08,Home,LAC,UTA,W,2.0,2024-25
4005,2025-02-08,Away,IND,LAL,L,2.0,2024-25
4006,2025-02-08,Home,CHI,GSW,L,3.0,2024-25
4007,2025-02-08,Away,HOU,DAL,L,2.0,2024-25
4008,2025-02-08,Home,MEM,OKC,L,3.0,2024-25
4009,2025-02-08,Away,GSW,CHI,W,2.0,2024-25
4010,2025-02-08,Home,MIN,POR,W,2.0,2024-25
4011,2025-02-08,Away,DEN,PHX,W,2.0,2024-25
4012,2025-02-08,Away,ATL,WAS,W,1.0,2024-25
4013,2025-02-08,Home,DAL,HOU,W,2.0,2024-25
4014,2025-02-08,Home,LAL,IND,W,2.0,2024-25
4015,2025-02-09,Away,CHA,DET,L,2.0,2024-25
4016,2025-02-09,Away,PHI,MIL,L,2.0,2024-25
4017,2025-02-09,Away,TOR,HOU,L,2.0,2024-25
4018,2025-02-09,Home,DET,CHA,W,2.0,2024-25
4019,2025-02-09,Home,MIL,PHI,W,2.0,2024-25
4020,2025-02-09,Home,HOU,TOR,W,1.0,2024-25
4021,2025-02-10,Home,WAS,SAS,L,2.0,2024-25
4022,2025-02-10,Home,DAL,SAC,L,2.0,2024-25
4023,2025-02-10,Home,OKC,NOP,W,2.0,2024-25
4024,2025-02-10,Home,BKN,CHA,W,3.0,2024-25
4025,2025-02-10,Home,LAL,UTA,W,2.0,2024-25
4026,2025-02-10,Home,MIA,BOS,L,3.0,2024-25
4027,2025-02-10,Away,CHA,BKN,L,1.0,2024-25
4028,2025-02-10,Away,UTA,LAL,L,2.0,2024-25
4029,2025-02-10,Away,NOP,OKC,L,2.0,2024-25
4030,2025-02-10,Home,ORL,ATL,L,2.0,2024-25
4031,2025-02-10,Home,DEN,POR,W,2.0,2024-25
4032,2025-02-10,Away,ATL,ORL,W,2.0,2024-25
4033,2025-02-10,Away,BOS,MIA,W,2.0,2024-25
4034,2025-02-10,Away,SAC,DAL,W,2.0,2024-25
4035,2025-02-10,Home,MIL,GSW,L,1.0,2024-25
4036,2025-02-10,Away,POR,DEN,L,2.0,2024-25
4037,2025-02-10,Away,GSW,MIL,W,2.0,2024-25
4038,2025-02-10,Away,MIN,CLE,L,2.0,2024-25
4039,2025-02-10,Home,CLE,MIN,W,3.0,2024-25
4040,2025-02-10,Away,SAS,WAS,W,2.0,2024-25
4041,2025-02-11,Away,TOR,PHI,W,2.0,2024-25
4042,2025-02-11,Away,NYK,IND,W,3.0,2024-25
4043,2025-02-11,Home,PHX,MEM,L,3.0,2024-25
4044,2025-02-11,Away,MEM,PHX,W,3.0,2024-25
4045,2025-02-11,Home,CHI,DET,L,3.0,2024-25
4046,2025-02-11,Home,PHI,TOR,L,2.0,2024-25
4047,2025-02-11,Away,DET,CHI,W,2.0,2024-25
4048,2025-02-11,Home,IND,NYK,L,3.0,2024-25
4049,2025-02-12,Away,SAS,BOS,L,2.0,2024-25
4050,2025-02-12,Home,UTA,LAL,W,2.0,2024-25
4051,2025-02-12,Away,CHA,ORL,L,2.0,2024-25
4052,2025-02-12,Home,BOS,SAS,W,2.0,2024-25
4053,2025-02-12,Away,MEM,LAC,L,1.0,2024-25
4054,2025-02-12,Away,MIL,MIN,W,2.0,2024-25
4055,2025-02-12,Home,ORL,CHA,W,2.0,2024-25
4056,2025-02-12,Home,NYK,ATL,W,1.0,2024-25
4057,2025-02-12,Away,GSW,DAL,L,2.0,2024-25
4058,2025-02-12,Away,CLE,TOR,W,2.0,2024-25
4059,2025-02-12,Away,PHX,HOU,L,1.0,2024-25
4060,2025-02-12,Home,NOP,SAC,L,2.0,2024-25
4061,2025-02-12,Away,ATL,NYK,L,2.0,2024-25
4062,2025-02-12,Away,SAC,NOP,W,2.0,2024-25
4063,2025-02-12,Home,OKC,MIA,W,2.0,2024-25
4064,2025-02-12,Away,POR,DEN,L,2.0,2024-25
4065,2025-02-12,Away,IND,WAS,W,1.0,2024-25
4066,2025-02-12,Away,PHI,BKN,L,1.0,2024-25
4067,2025-02-12,Home,DEN,POR,W,2.0,2024-25
4068,2025-02-12,Home,LAC,MEM,W,4.0,2024-25
4069,2025-02-12,Home,MIN,MIL,L,2.0,2024-25
4070,2025-02-12,Home,CHI,DET,L,1.0,2024-25
4071,2025-02-12,Home,TOR,CLE,L,1.0,2024-25
4072,2025-02-12,Home,BKN,PHI,W,2.0,2024-25
4073,2025-02-12,Home,HOU,PHX,W,3.0,2024-25
4074,2025-02-12,Home,DAL,GSW,W,2.0,2024-25
4075,2025-02-12,Away,DET,CHI,W,1.0,2024-25
4076,2025-02-12,Away,LAL,UTA,L,2.0,2024-25
4077,2025-02-12,Away,MIA,OKC,L,2.0,2024-25
4078,2025-02-12,Home,WAS,IND,L,2.0,2024-25
4079,2025-02-13,Away,MIA,DAL,L,1.0,2024-25
4080,2025-02-13,Home,UTA,LAC,L,1.0,2024-25
4081,2025-02-13,Home,HOU,GSW,L,1.0,2024-25
4082,2025-02-13,Away,SAC,NOP,L,1.0,2024-25
4083,2025-02-13,Away,OKC,MIN,L,1.0,2024-25
4084,2025-02-13,Home,MIN,OKC,W,1.0,2024-25
4085,2025-02-13,Away,GSW,HOU,W,1.0,2024-25
4086,2025-02-13,Away,LAC,UTA,W,1.0,2024-25
4087,2025-02-13,Home,NOP,SAC,W,1.0,2024-25
4088,2025-02-13,Home,DAL,MIA,W,1.0,2024-25
4089,2025-02-19,Home,LAL,CHA,L,7.0,2024-25
4090,2025-02-19,Away,CHA,LAL,W,7.0,2024-25
4091,2025-02-20,Home,POR,LAL,L,8.0,2024-25
4092,2025-02-20,Away,MEM,IND,L,8.0,2024-25
4093,2025-02-20,Away,PHX,SAS,L,8.0,2024-25
4094,2025-02-20,Away,BOS,PHI,W,8.0,2024-25
4095,2025-02-20,Home,DEN,CHA,W,8.0,2024-25
4096,2025-02-20,Home,MIL,LAC,W,8.0,2024-25
4097,2025-02-20,Home,ATL,ORL,L,8.0,2024-25
4098,2025-02-20,Home,IND,MEM,W,8.0,2024-25
4099,2025-02-20,Home,PHI,BOS,L,8.0,2024-25
4100,2025-02-20,Away,LAC,MIL,L,7.0,2024-25
4101,2025-02-20,Away,LAL,POR,W,1.0,2024-25
4102,2025-02-20,Home,BKN,CLE,L,8.0,2024-25
4103,2025-02-20,Away,CLE,BKN,W,8.0,2024-25
4104,2025-02-20,Home,NYK,CHI,W,8.0,2024-25
4105,2025-02-20,Away,ORL,ATL,W,8.0,2024-25
4106,2025-02-20,Home,SAS,PHX,W,8.0,2024-25
4107,2025-02-20,Away,CHI,NYK,L,8.0,2024-25
4108,2025-02-20,Away,CHA,DEN,L,1.0,2024-25
4109,2025-02-21,Away,MIA,TOR,W,8.0,2024-25
4110,2025-02-21,Away,MIL,WAS,W,1.0,2024-25
4111,2025-02-21,Home,TOR,MIA,L,9.0,2024-25
4112,2025-02-21,Away,OKC,UTA,W,8.0,2024-25
4113,2025-02-21,Away,NYK,CLE,L,1.0,2024-25
4114,2025-02-21,Away,NOP,DAL,L,8.0,2024-25
4115,2025-02-21,Home,HOU,MIN,W,8.0,2024-25
4116,2025-02-21,Home,SAC,GSW,L,8.0,2024-25
4117,2025-02-21,Away,MIN,HOU,L,8.0,2024-25
4118,2025-02-21,Away,MEM,ORL,W,1.0,2024-25
4119,2025-02-21,Home,UTA,OKC,L,8.0,2024-25
4120,2025-02-21,Away,DET,SAS,W,9.0,2024-25
4121,2025-02-21,Home,WAS,MIL,L,9.0,2024-25
4122,2025-02-21,Home,DAL,NOP,W,8.0,2024-25
4123,2025-02-21,Home,SAS,DET,L,1.0,2024-25
4124,2025-02-21,Home,CLE,NYK,W,1.0,2024-25
4125,2025-02-21,Home,ORL,MEM,L,1.0,2024-25
4126,2025-02-21,Away,GSW,SAC,W,8.0,2024-25
4127,2025-02-22,Home,POR,CHA,W,2.0,2024-25
4128,2025-02-22,Away,BKN,PHI,W,2.0,2024-25
4129,2025-02-22,Home,PHI,BKN,L,2.0,2024-25
4130,2025-02-22,Home,DEN,LAL,L,2.0,2024-25
4131,2025-02-22,Away,LAL,DEN,W,2.0,2024-25
4132,2025-02-22,Away,CHA,POR,L,2.0,2024-25
4133,2025-02-22,Home,CHI,PHX,L,2.0,2024-25
4134,2025-02-22,Away,PHX,CHI,W,2.0,2024-25
4135,2025-02-22,Home,UTA,HOU,W,1.0,2024-25
4136,2025-02-22,Away,HOU,UTA,L,1.0,2024-25
4137,2025-02-23,Away,DAL,GSW,L,2.0,2024-25
4138,2025-02-23,Home,ORL,WAS,W,2.0,2024-25
4139,2025-02-23,Away,WAS,ORL,L,2.0,2024-25
4140,2025-02-23,Away,LAC,IND,L,3.0,2024-25
4141,2025-02-23,Away,SAS,NOP,L,2.0,2024-25
4142,2025-02-23,Home,TOR,PHX,W,2.0,2024-25
4143,2025-02-23,Away,OKC,MIN,W,2.0,2024-25
4144,2025-02-23,Away,MEM,CLE,L,2.0,2024-25
4145,2025-02-23,Home,IND,LAC,W,3.0,2024-25
4146,2025-02-23,Home,CLE,MEM,W,2.0,2024-25
4147,2025-02-23,Away,MIA,MIL,L,2.0,2024-25
4148,2025-02-23,Away,PHX,TOR,L,1.0,2024-25
4149,2025-02-23,Home,GSW,DAL,W,2.0,2024-25
4150,2025-02-23,Home,ATL,DET,L,3.0,2024-25
4151,2025-02-23,Away,NYK,BOS,L,2.0,2024-25
4152,2025-02-23,Home,BOS,NYK,W,3.0,2024-25
4153,2025-02-23,Away,DET,ATL,W,2.0,2024-25
4154,2025-02-23,Home,MIL,MIA,W,2.0,2024-25
4155,2025-02-23,Home,MIN,OKC,L,2.0,2024-25
4156,2025-02-23,Home,NOP,SAS,W,2.0,2024-25
4157,2025-02-24,Away,MIN,OKC,W,1.0,2024-25
4158,2025-02-24,Home,IND,DEN,L,1.0,2024-25
4159,2025-02-24,Away,CHA,SAC,L,2.0,2024-25
4160,2025-02-24,Away,DEN,IND,W,2.0,2024-25
4161,2025-02-24,Home,WAS,BKN,W,1.0,2024-25
4162,2025-02-24,Away,POR,UTA,W,2.0,2024-25
4163,2025-02-24,Away,BKN,WAS,L,2.0,2024-25
4164,2025-02-24,Away,LAC,DET,L,1.0,2024-25
4165,2025-02-24,Away,CHI,PHI,W,2.0,2024-25
4166,2025-02-24,Home,DET,LAC,W,1.0,2024-25
4167,2025-02-24,Home,PHI,CHI,L,2.0,2024-25
4168,2025-02-24,Home,UTA,POR,L,2.0,2024-25
4169,2025-02-24,Home,OKC,MIN,L,1.0,2024-25
4170,2025-02-24,Home,SAC,CHA,W,3.0,2024-25
4171,2025-02-24,Home,ATL,MIA,W,1.0,2024-25
4172,2025-02-24,Away,MIA,ATL,L,1.0,2024-25
4173,2025-02-25,Away,MIL,HOU,L,2.0,2024-25
4174,2025-02-25,Away,CHA,GSW,L,1.0,2024-25
4175,2025-02-25,Away,BOS,TOR,W,2.0,2024-25
4176,2025-02-25,Away,SAS,NOP,L,2.0,2024-25
4177,2025-02-25,Home,ORL,CLE,L,2.0,2024-25
4178,2025-02-25,Home,HOU,MIL,W,3.0,2024-25
4179,2025-02-25,Home,GSW,CHA,W,2.0,2024-25
4180,2025-02-25,Home,MEM,PHX,W,2.0,2024-25
4181,2025-02-25,Away,CLE,ORL,W,2.0,2024-25
4182,2025-02-25,Home,LAL,DAL,W,3.0,2024-25
4183,2025-02-25,Home,TOR,BOS,L,2.0,2024-25
4184,2025-02-25,Away,DAL,LAL,L,2.0,2024-25
4185,2025-02-25,Away,PHX,MEM,L,2.0,2024-25
4186,2025-02-25,Home,NOP,SAS,W,2.0,2024-25
4187,2025-02-26,Away,ATL,MIA,L,2.0,2024-25
4188,2025-02-26,Away,SAC,UTA,W,2.0,2024-25
4189,2025-02-26,Away,PHI,NYK,L,2.0,2024-25
4190,2025-02-26,Home,DET,BOS,W,2.0,2024-25
4191,2025-02-26,Home,UTA,SAC,L,2.0,2024-25
4192,2025-02-26,Away,SAS,HOU,L,1.0,2024-25
4193,2025-02-26,Home,WAS,POR,L,2.0,2024-25
4194,2025-02-26,Away,LAC,CHI,W,2.0,2024-25
4195,2025-02-26,Home,BKN,OKC,L,2.0,2024-25
4196,2025-02-26,Away,BOS,DET,L,1.0,2024-25
4197,2025-02-26,Home,NYK,PHI,W,3.0,2024-25
4198,2025-02-26,Home,HOU,SAS,W,1.0,2024-25
4199,2025-02-26,Home,MIA,ATL,W,2.0,2024-25
4200,2025-02-26,Away,TOR,IND,L,1.0,2024-25
4201,2025-02-26,Home,IND,TOR,W,2.0,2024-25
4202,2025-02-26,Home,CHI,LAC,L,2.0,2024-25
4203,2025-02-26,Away,OKC,BKN,W,2.0,2024-25
4204,2025-02-26,Away,POR,WAS,W,2.0,2024-25
4205,2025-02-27,Away,CHA,DAL,L,2.0,2024-25
4206,2025-02-27,Away,DEN,MIL,L,3.0,2024-25
4207,2025-02-27,Home,DAL,CHA,W,2.0,2024-25
4208,2025-02-27,Away,MIN,LAL,L,3.0,2024-25
4209,2025-02-27,Home,LAL,MIN,W,2.0,2024-25
4210,2025-02-27,Away,GSW,ORL,W,2.0,2024-25
4211,2025-02-27,Away,NOP,PHX,W,2.0,2024-25
4212,2025-02-27,Home,ORL,GSW,L,2.0,2024-25
4213,2025-02-27,Home,MIL,DEN,W,2.0,2024-25
4214,2025-02-27,Home,PHX,NOP,L,2.0,2024-25
4215,2025-02-28,Away,POR,BKN,W,2.0,2024-25
4216,2025-02-28,Away,CLE,BOS,W,3.0,2024-25
4217,2025-02-28,Home,MIA,IND,W,2.0,2024-25
4218,2025-02-28,Away,DEN,DET,W,1.0,2024-25
4219,2025-02-28,Away,MIN,UTA,L,1.0,2024-25
4220,2025-02-28,Home,BKN,POR,L,2.0,2024-25
4221,2025-02-28,Away,TOR,CHI,L,2.0,2024-25
4222,2025-02-28,Home,DET,DEN,L,2.0,2024-25
4223,2025-02-28,Away,LAC,LAL,L,2.0,2024-25
